Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Marcus Johnson (11239524),Marcus Johnson,11239524,WR/FLEX,3000,IND@WAS 09/16/2018 01:00PM ET,IND,0
WR,Maurice Harris (11239526),Maurice Harris,11239526,WR/FLEX,3000,IND@WAS 09/16/2018 01:00PM ET,WAS,0
WR,Trey Quinn (11239528),Trey Quinn,11239528,WR/FLEX,3000,IND@WAS 09/16/2018 01:00PM ET,WAS,0
WR,Cam Sims (11239530),Cam Sims,11239530,WR/FLEX,3000,IND@WAS 09/16/2018 01:00PM ET,WAS,0
RB,Tyler Ervin (11239218),Tyler Ervin,11239218,RB/FLEX,3000,HOU@TEN 09/16/2018 01:00PM ET,HOU,2.2
RB,Buddy Howell (11239232),Buddy Howell,11239232,RB/FLEX,3000,HOU@TEN 09/16/2018 01:00PM ET,HOU,0
RB,David Fluellen (11239234),David Fluellen,11239234,RB/FLEX,3000,HOU@TEN 09/16/2018 01:00PM ET,TEN,0
WR,Sammie Coates Jr. (11239532),Sammie Coates Jr.,11239532,WR/FLEX,3000,HOU@TEN 09/16/2018 01:00PM ET,HOU,0
WR,Vyncint Smith (11239534),Vyncint Smith,11239534,WR/FLEX,3000,HOU@TEN 09/16/2018 01:00PM ET,HOU,0
WR,Cameron Batson (11239536),Cameron Batson,11239536,WR/FLEX,3000,HOU@TEN 09/16/2018 01:00PM ET,TEN,0
WR,Darius Jennings (11239538),Darius Jennings,11239538,WR/FLEX,3000,HOU@TEN 09/16/2018 01:00PM ET,TEN,6
WR,Michael Campanaro (11239540),Michael Campanaro,11239540,WR/FLEX,3000,HOU@TEN 09/16/2018 01:00PM ET,TEN,0
RB,Wendell Smallwood (11239200),Wendell Smallwood,11239200,RB/FLEX,3000,PHI@TB 09/16/2018 01:00PM ET,PHI,0
RB,Shaun Wilson (11239220),Shaun Wilson,11239220,RB/FLEX,3000,PHI@TB 09/16/2018 01:00PM ET,TB,0.6
