Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
K,Sebastian Janikowski (11268726),Sebastian Janikowski,11268726,FLEX,3200,SEA@CHI 09/17/2018 08:15PM ET,SEA,6
WR,Kevin White (11268769),Kevin White,11268769,CPT,2400,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
TE,Nick Vannett (11268727),Nick Vannett,11268727,FLEX,2200,SEA@CHI 09/17/2018 08:15PM ET,SEA,2.1
WR,Kevin White (11268728),Kevin White,11268728,FLEX,1600,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
RB,Mike Davis (11268770),Mike Davis,11268770,CPT,1500,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
TE,Dion Sims (11268771),Dion Sims,11268771,CPT,1200,SEA@CHI 09/17/2018 08:15PM ET,CHI,2.9
RB,Mike Davis (11268729),Mike Davis,11268729,FLEX,1000,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
RB,Benny Cunningham (11268772),Benny Cunningham,11268772,CPT,900,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
RB,C.J. Prosise (11268773),C.J. Prosise,11268773,CPT,900,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
TE,Dion Sims (11268730),Dion Sims,11268730,FLEX,800,SEA@CHI 09/17/2018 08:15PM ET,CHI,2.9
RB,Benny Cunningham (11268731),Benny Cunningham,11268731,FLEX,600,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
RB,C.J. Prosise (11268732),C.J. Prosise,11268732,FLEX,600,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
WR,Josh Bellamy (11268774),Josh Bellamy,11268774,CPT,600,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
WR,Josh Bellamy (11268733),Josh Bellamy,11268733,FLEX,400,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
WR,Javon Wims (11268775),Javon Wims,11268775,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
RB,Michael Burton (11268776),Michael Burton,11268776,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,CHI,1.6
TE,Adam Shaheen (11268777),Adam Shaheen,11268777,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
TE,Ben Braunecker (11268778),Ben Braunecker,11268778,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
TE,Daniel Brown (11268779),Daniel Brown,11268779,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
TE,Patrick Scales (11268780),Patrick Scales,11268780,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
RB,J.D. McKissic (11268781),J.D. McKissic,11268781,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
RB,Tre Madden (11268782),Tre Madden,11268782,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,SEA,1.7
WR,David Moore (11268783),David Moore,11268783,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
WR,Keenan Reynolds (11268784),Keenan Reynolds,11268784,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
TE,Ed Dickson (11268785),Ed Dickson,11268785,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
TE,Tyler Ott (11268786),Tyler Ott,11268786,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
TE,Darrell Daniels (11268787),Darrell Daniels,11268787,CPT,300,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
WR,Javon Wims (11268734),Javon Wims,11268734,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
