Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Ariel Miranda (11380163),Ariel Miranda,11380163,P,5600,TEX@SEA 09/29/2018 09:10PM ET,SEA,13.25
OF,Mike Trout (11380012),Mike Trout,11380012,OF,5600,OAK@LAA 09/29/2018 09:07PM ET,LAA,10.97
RP,JC Ramirez (11379986),JC Ramirez,11379986,P,5400,OAK@LAA 09/29/2018 09:07PM ET,LAA,0.3
SP,Andrew Albers (11379997),Andrew Albers,11379997,P,5100,TEX@SEA 09/29/2018 09:10PM ET,SEA,0
SP,Drew Hutchison (11380020),Drew Hutchison,11380020,P,5100,TEX@SEA 09/29/2018 09:10PM ET,TEX,3.45
RP,Rob Whalen (11380108),Rob Whalen,11380108,P,5100,TEX@SEA 09/29/2018 09:10PM ET,SEA,7.8
SP,Bartolo Colon (11379920),Bartolo Colon,11379920,P,5000,TEX@SEA 09/29/2018 09:10PM ET,TEX,7.63
SP,Adrian Sampson (11380082),Adrian Sampson,11380082,P,5000,TEX@SEA 09/29/2018 09:10PM ET,TEX,6.74
RP,Jeffrey Springs (11380162),Jeffrey Springs,11380162,P,5000,TEX@SEA 09/29/2018 09:10PM ET,TEX,5.22
SP,Daniel Gossett (11380084),Daniel Gossett,11380084,P,5000,OAK@LAA 09/29/2018 09:07PM ET,OAK,6.07
2B,Robinson Cano (11379926),Robinson Cano,11379926,2B,4900,TEX@SEA 09/29/2018 09:10PM ET,SEA,8.06
RP,Roenis Elias (11380091),Roenis Elias,11380091,P,4900,TEX@SEA 09/29/2018 09:10PM ET,SEA,4.74
SP,Parker Bridwell (11380054),Parker Bridwell,11380054,P,4900,OAK@LAA 09/29/2018 09:07PM ET,LAA,-4.71
SP,A.J. Puk (11380139),A.J. Puk,11380139,P,4900,OAK@LAA 09/29/2018 09:07PM ET,OAK,0
SP,Daniel Mengden (11380146),Daniel Mengden,11380146,P,4900,OAK@LAA 09/29/2018 09:07PM ET,OAK,11.55
SP,Yovani Gallardo (11379940),Yovani Gallardo,11379940,P,4800,TEX@SEA 09/29/2018 09:10PM ET,TEX,6.36
SP,Tim Lincecum (11379952),Tim Lincecum,11379952,P,4800,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
SP,Ariel Jurado (11380128),Ariel Jurado,11380128,P,4800,TEX@SEA 09/29/2018 09:10PM ET,TEX,5.38
SP,Kendall Graveman (11380092),Kendall Graveman,11380092,P,4800,OAK@LAA 09/29/2018 09:07PM ET,OAK,6.06
RP,Luke Farrell (11380094),Luke Farrell,11380094,P,4800,OAK@LAA 09/29/2018 09:07PM ET,LAA,4.82
SP,Doug Fister (11379960),Doug Fister,11379960,P,4700,TEX@SEA 09/29/2018 09:10PM ET,TEX,8.98
SP,Martin Perez (11380003),Martin Perez,11380003,P,4700,TEX@SEA 09/29/2018 09:10PM ET,TEX,4.45
OF,Mitch Haniger (11380025),Mitch Haniger,11380025,OF,4700,TEX@SEA 09/29/2018 09:10PM ET,SEA,8.59
OF,Khris Davis (11379969),Khris Davis,11379969,OF,4700,OAK@LAA 09/29/2018 09:07PM ET,OAK,9.37
RP,Erasmo Ramirez (11380032),Erasmo Ramirez,11380032,P,4600,TEX@SEA 09/29/2018 09:10PM ET,SEA,7.06
SP,John Lamb (11379994),John Lamb,11379994,P,4600,OAK@LAA 09/29/2018 09:07PM ET,LAA,5.7
OF,Shohei Ohtani (11380127),Shohei Ohtani,11380127,OF,4600,OAK@LAA 09/29/2018 09:07PM ET,LAA,1.66
SP,Chris Tillman (11379954),Chris Tillman,11379954,P,4500,TEX@SEA 09/29/2018 09:10PM ET,TEX,-1.23
SP,Chris Bassitt (11380083),Chris Bassitt,11380083,P,4500,OAK@LAA 09/29/2018 09:07PM ET,OAK,12.12
SP,Grant Holmes (11380144),Grant Holmes,11380144,P,4500,OAK@LAA 09/29/2018 09:07PM ET,OAK,0
RP,Matt Bush (11379938),Matt Bush,11379938,P,4400,TEX@SEA 09/29/2018 09:10PM ET,TEX,2.02
RP,Yohander Mendez (11380096),Yohander Mendez,11380096,P,4400,TEX@SEA 09/29/2018 09:10PM ET,TEX,6.4
RP,Deck McGuire (11380045),Deck McGuire,11380045,P,4400,OAK@LAA 09/29/2018 09:07PM ET,LAA,2.75
SP,Paul Blackburn (11380101),Paul Blackburn,11380101,P,4400,OAK@LAA 09/29/2018 09:07PM ET,OAK,6.61
SP,Edinson Volquez (11379937),Edinson Volquez,11379937,P,4300,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
RP,Casey Lawrence (11380059),Casey Lawrence,11380059,P,4300,TEX@SEA 09/29/2018 09:10PM ET,SEA,2.04
RP,Andrew Moore (11380160),Andrew Moore,11380160,P,4300,TEX@SEA 09/29/2018 09:10PM ET,SEA,0
OF,Justin Upton (11379951),Justin Upton,11379951,OF,4300,OAK@LAA 09/29/2018 09:07PM ET,LAA,8.16
RP,Liam Hendriks (11379988),Liam Hendriks,11379988,P,4300,OAK@LAA 09/29/2018 09:07PM ET,OAK,2.20
OF,Ramon Laureano (11380149),Ramon Laureano,11380149,OF,4300,OAK@LAA 09/29/2018 09:07PM ET,OAK,7.69
OF,Denard Span (11379934),Denard Span,11379934,OF,4200,TEX@SEA 09/29/2018 09:10PM ET,SEA,6.64
SS,Jean Segura (11380007),Jean Segura,11380007,SS,4200,TEX@SEA 09/29/2018 09:10PM ET,SEA,8.04
RP,Eddie Butler (11380026),Eddie Butler,11380026,P,4200,TEX@SEA 09/29/2018 09:10PM ET,TEX,1.92
RP,Connor Sadzeck (11380065),Connor Sadzeck,11380065,P,4200,TEX@SEA 09/29/2018 09:10PM ET,TEX,2.12
RP,J.B. Wendelken (11380109),J.B. Wendelken,11380109,P,4200,OAK@LAA 09/29/2018 09:07PM ET,OAK,4.45
OF,Nelson Cruz (11379930),Nelson Cruz,11379930,OF,4100,TEX@SEA 09/29/2018 09:10PM ET,SEA,8.25
SP,Matt Moore (11379982),Matt Moore,11379982,P,4100,TEX@SEA 09/29/2018 09:10PM ET,TEX,3.92
2B/OF,Dee Gordon (11379992),Dee Gordon,11379992,2B/OF,4100,TEX@SEA 09/29/2018 09:10PM ET,SEA,6.56
RP,Christian Bergman (11380063),Christian Bergman,11380063,P,4100,TEX@SEA 09/29/2018 09:10PM ET,SEA,6.17
2B,Jed Lowrie (11379949),Jed Lowrie,11379949,2B,4100,OAK@LAA 09/29/2018 09:07PM ET,OAK,7.85
OF,Stephen Piscotty (11380031),Stephen Piscotty,11380031,OF,4100,OAK@LAA 09/29/2018 09:07PM ET,OAK,7.66
SS,Marcus Semien (11380040),Marcus Semien,11380040,SS,4100,OAK@LAA 09/29/2018 09:07PM ET,OAK,7.49
RP,Noe Ramirez (11380080),Noe Ramirez,11380080,P,4100,OAK@LAA 09/29/2018 09:07PM ET,LAA,3.67
SP,Odrisamer Despaigne (11380124),Odrisamer Despaigne,11380124,P,4100,OAK@LAA 09/29/2018 09:07PM ET,LAA,3.06
3B,Matt Chapman (11380145),Matt Chapman,11380145,3B,4100,OAK@LAA 09/29/2018 09:07PM ET,OAK,8.48
3B,Adrian Beltre (11379921),Adrian Beltre,11379921,3B,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,6.91
RP,Zach Duke (11379931),Zach Duke,11379931,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,1.87
RP,Tony Barnette (11379964),Tony Barnette,11379964,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,4.08
SP,Paolo Espino (11379965),Paolo Espino,11379965,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
RP,Justin Grimm (11379983),Justin Grimm,11379983,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,0.25
RP,Juan Nicasio (11379987),Juan Nicasio,11379987,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,2.45
RP,Nick Vincent (11379995),Nick Vincent,11379995,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,2.55
RP,Ryan Cook (11379996),Ryan Cook,11379996,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,3.01
RP,David Phelps (11379998),David Phelps,11379998,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,0
RP,Alex Colome (11380009),Alex Colome,11380009,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,3.34
RP,Adam Warren (11380019),Adam Warren,11380019,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,3.27
RP,James Pazos (11380029),James Pazos,11380029,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,2.49
RP,Shawn Tolleson (11380038),Shawn Tolleson,11380038,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
RP,Sam Tuivailala (11380049),Sam Tuivailala,11380049,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,2.73
RP,Alex Claudio (11380062),Alex Claudio,11380062,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,1.84
RP,Tony Zych (11380070),Tony Zych,11380070,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,0
RP,Chris Martin (11380075),Chris Martin,11380075,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,2.07
RP,Jose Leclerc (11380076),Jose Leclerc,11380076,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,4.35
SP,Clayton Blackburn (11380085),Clayton Blackburn,11380085,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
RP,Shawn Armstrong (11380088),Shawn Armstrong,11380088,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,3.56
RP,Chasen Bradford (11380090),Chasen Bradford,11380090,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,2.79
RP,Ronald Herrera (11380097),Ronald Herrera,11380097,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
1B/OF,Joey Gallo (11380098),Joey Gallo,11380098,1B/OF,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,7.96
RP,Edwin Diaz (11380105),Edwin Diaz,11380105,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,4.66
SP,Kyle Cody (11380114),Kyle Cody,11380114,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
RP,Nick Rumbelow (11380121),Nick Rumbelow,11380121,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,2.32
SP,Chi Chi Gonzalez (11380123),Chi Chi Gonzalez,11380123,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
RP,Nick Gardewine (11380133),Nick Gardewine,11380133,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,3.48
RP,Chris Rowley (11380141),Chris Rowley,11380141,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,-3.15
SP,Brett Martin (11380147),Brett Martin,11380147,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
RP,Zac Curtis (11380148),Zac Curtis,11380148,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,2.24
RP,C.D. Pelham (11380152),C.D. Pelham,11380152,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,1.55
SP,Cole Ragans (11380167),Cole Ragans,11380167,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
SP,Alex Speas (11380169),Alex Speas,11380169,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
RP,Matt Festa (11380172),Matt Festa,11380172,P,4000,TEX@SEA 09/29/2018 09:10PM ET,SEA,1.66
SP,Hans Crouse (11380178),Hans Crouse,11380178,P,4000,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
1B,Albert Pujols (11379923),Albert Pujols,11379923,1B,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,6.91
RP,Fernando Rodney (11379924),Fernando Rodney,11379924,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,2.94
RP,Jim Johnson (11379929),Jim Johnson,11379929,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,2.34
RP,Chris Smith (11379932),Chris Smith,11379932,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,0
RP,Yusmeiro Petit (11379935),Yusmeiro Petit,11379935,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,3.65
RP,Ryan Buchter (11379953),Ryan Buchter,11379953,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,2.58
RP,Blake Wood (11379958),Blake Wood,11379958,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,2.66
RP,Chris Hatcher (11379959),Chris Hatcher,11379959,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,2.57
RP,Blake Parker (11379968),Blake Parker,11379968,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,2.96
RP,Shawn Kelley (11379971),Shawn Kelley,11379971,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,2.90
RP,Cory Gearrin (11379980),Cory Gearrin,11379980,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,2.34
RP,Taylor Cole (11379984),Taylor Cole,11379984,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,6.70
RP,Jose Alvarez (11379989),Jose Alvarez,11379989,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,2.64
RP,Jeurys Familia (11380008),Jeurys Familia,11380008,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,3.65
RP,Junichi Tazawa (11380011),Junichi Tazawa,11380011,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,1.45
RP,Josh Lucas (11380028),Josh Lucas,11380028,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,3.08
RP,Vicente Campos (11380033),Vicente Campos,11380033,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,0
RP,Hansel Robles (11380035),Hansel Robles,11380035,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,2.89
RP,Dean Kiekhefer (11380036),Dean Kiekhefer,11380036,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,-0.42
SP,Raul Alcantara (11380043),Raul Alcantara,11380043,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,0
RP,Cam Bedrosian (11380046),Cam Bedrosian,11380046,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,2.40
RP,Blake Treinen (11380060),Blake Treinen,11380060,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,5.32
RP,Miguel Almonte (11380077),Miguel Almonte,11380077,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,0.33
RP,Williams Jerez (11380079),Williams Jerez,11380079,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,1.83
RP,Aaron Brooks (11380081),Aaron Brooks,11380081,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,2.95
RP,Ty Buttrey (11380106),Ty Buttrey,11380106,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,3.30
RP,Ryan Dull (11380113),Ryan Dull,11380113,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,2.03
RP,Keynan Middleton (11380130),Keynan Middleton,11380130,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,3.08
RP,Emilio Pagan (11380134),Emilio Pagan,11380134,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,3.11
RP,Lou Trivino (11380135),Lou Trivino,11380135,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,3.80
SP,Norge Ruiz (11380142),Norge Ruiz,11380142,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,0
RP,Jake Jewell (11380150),Jake Jewell,11380150,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,-0.17
RP,Justin Anderson (11380151),Justin Anderson,11380151,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,2.96
SP,Griffin Canning (11380153),Griffin Canning,11380153,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,0
SP,Dakota Chalmers (11380161),Dakota Chalmers,11380161,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,0
SP,Chris Rodriguez (11380170),Chris Rodriguez,11380170,P,4000,OAK@LAA 09/29/2018 09:07PM ET,LAA,0
SP,Jesus Luzardo (11380171),Jesus Luzardo,11380171,P,4000,OAK@LAA 09/29/2018 09:07PM ET,OAK,0
3B/SS,Jurickson Profar (11380057),Jurickson Profar,11380057,3B/SS,3900,TEX@SEA 09/29/2018 09:10PM ET,TEX,7.90
1B,Daniel Vogelbach (11380078),Daniel Vogelbach,11380078,1B,3900,TEX@SEA 09/29/2018 09:10PM ET,SEA,4.43
1B,Matt Olson (11380100),Matt Olson,11380100,1B,3900,OAK@LAA 09/29/2018 09:07PM ET,OAK,7.46
OF,Mark Canha (11380037),Mark Canha,11380037,OF,3800,OAK@LAA 09/29/2018 09:07PM ET,OAK,6.24
2B/OF,Chad Pinder (11380119),Chad Pinder,11380119,2B/OF,3800,OAK@LAA 09/29/2018 09:07PM ET,OAK,5.08
3B,Kyle Seager (11380018),Kyle Seager,11380018,3B,3700,TEX@SEA 09/29/2018 09:10PM ET,SEA,6.42
SS,Andrelton Simmons (11380050),Andrelton Simmons,11380050,SS,3700,OAK@LAA 09/29/2018 09:07PM ET,LAA,7.22
OF,Michael Hermosillo (11380138),Michael Hermosillo,11380138,OF,3700,OAK@LAA 09/29/2018 09:07PM ET,LAA,2.55
2B,Franklin Barreto (11380140),Franklin Barreto,11380140,2B,3700,OAK@LAA 09/29/2018 09:07PM ET,OAK,4.47
C,Robinson Chirinos (11379927),Robinson Chirinos,11379927,C,3600,TEX@SEA 09/29/2018 09:10PM ET,TEX,6.64
OF,Ben Gamel (11380055),Ben Gamel,11380055,OF,3600,TEX@SEA 09/29/2018 09:10PM ET,SEA,4.82
OF,Matt Joyce (11379946),Matt Joyce,11379946,OF,3600,OAK@LAA 09/29/2018 09:07PM ET,OAK,4.55
C,Francisco Arcia (11380006),Francisco Arcia,11380006,C,3600,OAK@LAA 09/29/2018 09:07PM ET,LAA,5
OF,Nick Martini (11380073),Nick Martini,11380073,OF,3600,OAK@LAA 09/29/2018 09:07PM ET,OAK,5.91
OF,Dustin Fowler (11380137),Dustin Fowler,11380137,OF,3600,OAK@LAA 09/29/2018 09:07PM ET,OAK,4.69
OF,Shin-soo Choo (11379925),Shin-soo Choo,11379925,OF,3500,TEX@SEA 09/29/2018 09:10PM ET,TEX,8.10
C,Mike Zunino (11380023),Mike Zunino,11380023,C,3500,TEX@SEA 09/29/2018 09:10PM ET,SEA,5.57
2B,Rougned Odor (11380086),Rougned Odor,11380086,2B,3500,TEX@SEA 09/29/2018 09:10PM ET,TEX,7.79
OF,Willie Calhoun (11380136),Willie Calhoun,11380136,OF,3500,TEX@SEA 09/29/2018 09:10PM ET,TEX,4.30
OF,Jabari Blash (11379985),Jabari Blash,11379985,OF,3500,OAK@LAA 09/29/2018 09:07PM ET,LAA,1.68
2B/OF,Drew Robinson (11380051),Drew Robinson,11380051,2B/OF,3400,TEX@SEA 09/29/2018 09:10PM ET,TEX,3.76
1B,Ryon Healy (11380093),Ryon Healy,11380093,1B,3400,TEX@SEA 09/29/2018 09:10PM ET,SEA,6.46
OF,Kole Calhoun (11380041),Kole Calhoun,11380041,OF,3300,OAK@LAA 09/29/2018 09:07PM ET,LAA,6.42
SS,Elvis Andrus (11379947),Elvis Andrus,11379947,SS,3200,TEX@SEA 09/29/2018 09:10PM ET,TEX,6.74
OF,Nomar Mazara (11380115),Nomar Mazara,11380115,OF,3200,TEX@SEA 09/29/2018 09:10PM ET,TEX,7.38
1B,Ronald Guzman (11380116),Ronald Guzman,11380116,1B,3200,TEX@SEA 09/29/2018 09:10PM ET,TEX,5.99
C,Beau Taylor (11380071),Beau Taylor,11380071,C,3200,OAK@LAA 09/29/2018 09:07PM ET,OAK,0.33
2B/3B,David Fletcher (11380155),David Fletcher,11380155,2B/3B,3200,OAK@LAA 09/29/2018 09:07PM ET,LAA,5.72
OF,Cameron Maybin (11379950),Cameron Maybin,11379950,OF,3100,TEX@SEA 09/29/2018 09:10PM ET,SEA,4.23
OF,Delino DeShields (11380044),Delino DeShields,11380044,OF,3100,TEX@SEA 09/29/2018 09:10PM ET,TEX,5.71
OF,Guillermo Heredia (11380126),Guillermo Heredia,11380126,OF,3100,TEX@SEA 09/29/2018 09:10PM ET,SEA,3.5
3B/OF,Kristopher Negron (11379962),Kristopher Negron,11379962,3B/OF,3000,TEX@SEA 09/29/2018 09:10PM ET,SEA,2.72
1B,Tommy Joseph (11380017),Tommy Joseph,11380017,1B,3000,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
OF,Ryan Rua (11380087),Ryan Rua,11380087,OF,3000,TEX@SEA 09/29/2018 09:10PM ET,TEX,3.62
3B/C,Isiah Kiner-Falefa (11380131),Isiah Kiner-Falefa,11380131,C/3B,3000,TEX@SEA 09/29/2018 09:10PM ET,TEX,5.52
2B/3B,Zack Cozart (11379976),Zack Cozart,11379976,2B/3B,3000,OAK@LAA 09/29/2018 09:07PM ET,LAA,6.28
1B/3B,Jefry Marte (11380004),Jefry Marte,11380004,1B/3B,3000,OAK@LAA 09/29/2018 09:07PM ET,LAA,3.43
C,Josh Phegley (11380014),Josh Phegley,11380014,C,3000,OAK@LAA 09/29/2018 09:07PM ET,OAK,4.11
2B/3B,Kaleb Cowart (11380047),Kaleb Cowart,11380047,2B/3B,3000,OAK@LAA 09/29/2018 09:07PM ET,LAA,2.84
2B,Sherman Johnson (11380110),Sherman Johnson,11380110,2B,3000,OAK@LAA 09/29/2018 09:07PM ET,LAA,0.25
3B,Taylor Ward (11380157),Taylor Ward,11380157,3B,3000,OAK@LAA 09/29/2018 09:07PM ET,LAA,4.60
C,Chris Herrmann (11379999),Chris Herrmann,11379999,C,2900,TEX@SEA 09/29/2018 09:10PM ET,SEA,3.67
C,Cameron Rupp (11380039),Cameron Rupp,11380039,C,2900,TEX@SEA 09/29/2018 09:10PM ET,SEA,0
C,Brett Nicholas (11380053),Brett Nicholas,11380053,C,2900,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
C,David Freitas (11380056),David Freitas,11380056,C,2900,TEX@SEA 09/29/2018 09:10PM ET,SEA,3.26
2B/SS,Hanser Alberto (11380067),Hanser Alberto,11380067,2B/SS,2900,TEX@SEA 09/29/2018 09:10PM ET,TEX,1.92
OF,Eric Young Jr. (11379939),Eric Young Jr.,11379939,OF,2900,OAK@LAA 09/29/2018 09:07PM ET,LAA,4.47
1B/3B,Luis Valbuena (11379941),Luis Valbuena,11379941,1B/3B,2900,OAK@LAA 09/29/2018 09:07PM ET,LAA,4.24
C,Jose Briceno (11380042),Jose Briceno,11380042,C,2900,OAK@LAA 09/29/2018 09:07PM ET,LAA,4.11
SS,Jorge Mateo (11380102),Jorge Mateo,11380102,SS,2900,OAK@LAA 09/29/2018 09:07PM ET,OAK,0
C,Joe Hudson (11380107),Joe Hudson,11380107,C,2900,OAK@LAA 09/29/2018 09:07PM ET,LAA,0.71
OF,Brett Eibner (11379981),Brett Eibner,11379981,OF,2800,TEX@SEA 09/29/2018 09:10PM ET,TEX,0
2B,Gordon Beckham (11379990),Gordon Beckham,11379990,2B,2800,TEX@SEA 09/29/2018 09:10PM ET,SEA,2.25
C,Mike Marjama (11380074),Mike Marjama,11380074,C,2800,TEX@SEA 09/29/2018 09:10PM ET,SEA,2.1
OF,Carlos Tocci (11380117),Carlos Tocci,11380117,OF,2800,TEX@SEA 09/29/2018 09:10PM ET,TEX,2.23
C,Jonathan Lucroy (11379972),Jonathan Lucroy,11379972,C,2800,OAK@LAA 09/29/2018 09:07PM ET,OAK,5.02
1B,Jose Fernandez (11380125),Jose Fernandez,11380125,1B,2800,OAK@LAA 09/29/2018 09:07PM ET,LAA,4.88
2B/SS,Andrew Romine (11379978),Andrew Romine,11379978,2B/SS,2600,TEX@SEA 09/29/2018 09:10PM ET,SEA,1.81
C,Carlos Perez (11380027),Carlos Perez,11380027,C,2600,TEX@SEA 09/29/2018 09:10PM ET,TEX,2.22
OF,Kyle Lewis (11380154),Kyle Lewis,11380154,OF,2600,TEX@SEA 09/29/2018 09:10PM ET,SEA,0
C,Sean Murphy (11380158),Sean Murphy,11380158,C,2600,OAK@LAA 09/29/2018 09:07PM ET,OAK,0
C,Jose Trevino (11380143),Jose Trevino,11380143,C,2500,TEX@SEA 09/29/2018 09:10PM ET,TEX,4
1B,Evan White (11380165),Evan White,11380165,1B,2500,TEX@SEA 09/29/2018 09:10PM ET,SEA,0
