Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Cade Otton (11356629),Cade Otton,11356629,WR/FLEX/S-FLEX,3300,BYU@UW 09/29/2018 08:30PM ET,UW,10.05
WR,Matt Bushman (11356718),Matt Bushman,11356718,WR/FLEX/S-FLEX,3300,BYU@UW 09/29/2018 08:30PM ET,BYU,5.4
WR,Sean Savoy (11355712),Sean Savoy,11355712,WR/FLEX/S-FLEX,3300,VT@DUKE 09/29/2018 07:00PM ET,VT,5.3
RB,Andrew Van Buren (11355842),Andrew Van Buren,11355842,RB/FLEX/S-FLEX,3300,BSU@WYO 09/29/2018 07:00PM ET,BSU,4.57
WR,Chase Blakley (11355878),Chase Blakley,11355878,WR/FLEX/S-FLEX,3300,BSU@WYO 09/29/2018 07:00PM ET,BSU,15
WR,David Bouvier (11356035),David Bouvier,11356035,WR/FLEX/S-FLEX,3200,SCAR@UK 09/29/2018 07:30PM ET,UK,8.7
WR,Randrecous Davis (11356090),Randrecous Davis,11356090,WR/FLEX/S-FLEX,3200,SCAR@UK 09/29/2018 07:30PM ET,SCAR,5.15
WR,Alize Mack (11356279),Alize Mack,11356279,WR/FLEX/S-FLEX,3200,STAN@ND 09/29/2018 07:30PM ET,ND,6.38
WR,Moroni Laulu-Pututau (11356724),Moroni Laulu-Pututau,11356724,WR/FLEX/S-FLEX,3200,BYU@UW 09/29/2018 08:30PM ET,BYU,8
RB,Mike Warren (11355308),Mike Warren,11355308,RB/FLEX/S-FLEX,3200,ISU@TCU 09/29/2018 07:00PM ET,ISU,0
RB,Kenedy Snell (11355410),Kenedy Snell,11355410,RB/FLEX/S-FLEX,3200,ISU@TCU 09/29/2018 07:00PM ET,TCU,2.3
WR,Taye Barber (11355437),Taye Barber,11355437,WR/FLEX/S-FLEX,3200,ISU@TCU 09/29/2018 07:00PM ET,TCU,5.8
RB,Terius Wheatley (11355634),Terius Wheatley,11355634,RB/FLEX/S-FLEX,3200,VT@DUKE 09/29/2018 07:00PM ET,VT,7
WR,Austin Fort (11355775),Austin Fort,11355775,WR/FLEX/S-FLEX,3200,BSU@WYO 09/29/2018 07:00PM ET,WYO,7.1
WR,Tyree Mayfield (11355820),Tyree Mayfield,11355820,WR/FLEX/S-FLEX,3200,BSU@WYO 09/29/2018 07:00PM ET,WYO,8.6
WR,John Bates (11355881),John Bates,11355881,WR/FLEX/S-FLEX,3200,BSU@WYO 09/29/2018 07:00PM ET,BSU,9.15
WR,Connor Wedington (11356190),Connor Wedington,11356190,WR/FLEX/S-FLEX,3100,STAN@ND 09/29/2018 07:30PM ET,STAN,1.2
RB,Jahmir Smith (11356255),Jahmir Smith,11356255,RB/FLEX/S-FLEX,3100,STAN@ND 09/29/2018 07:30PM ET,ND,1.6
WR,Hunter Bryant (11356596),Hunter Bryant,11356596,WR/FLEX/S-FLEX,3100,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Jalen Martin (11355329),Jalen Martin,11355329,WR/FLEX/S-FLEX,3100,ISU@TCU 09/29/2018 07:00PM ET,ISU,0
WR,Pro Wells (11355434),Pro Wells,11355434,WR/FLEX/S-FLEX,3100,ISU@TCU 09/29/2018 07:00PM ET,TCU,0
RB,Jalen Holston (11355631),Jalen Holston,11355631,RB/FLEX/S-FLEX,3100,VT@DUKE 09/29/2018 07:00PM ET,VT,2.1
WR,Luke Farrell (11356397),Luke Farrell,11356397,WR/FLEX/S-FLEX,3100,OSU@PSU 09/29/2018 07:30PM ET,OSU,9.9
WR,Daniel George (11356493),Daniel George,11356493,WR/FLEX/S-FLEX,3100,OSU@PSU 09/29/2018 07:30PM ET,PSU,16.5
