Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Mason Rudolph (11320602),Mason Rudolph,11320602,CPT,8100,PIT@TB 09/24/2018 08:15PM ET,PIT,0
QB,Joshua Dobbs (11320603),Joshua Dobbs,11320603,CPT,8100,PIT@TB 09/24/2018 08:15PM ET,PIT,0
QB,Ryan Griffin (11320604),Ryan Griffin,11320604,CPT,8100,PIT@TB 09/24/2018 08:15PM ET,TB,0
WR,DeSean Jackson (11320561),DeSean Jackson,11320561,FLEX,7800,PIT@TB 09/24/2018 08:15PM ET,TB,30.25
TE,Jesse James (11320605),Jesse James,11320605,CPT,7800,PIT@TB 09/24/2018 08:15PM ET,PIT,18.4
RB,Peyton Barber (11320606),Peyton Barber,11320606,CPT,6900,PIT@TB 09/24/2018 08:15PM ET,TB,5.4
WR,Chris Godwin (11320562),Chris Godwin,11320562,FLEX,6200,PIT@TB 09/24/2018 08:15PM ET,TB,14.85
TE,Vance McDonald (11320607),Vance McDonald,11320607,CPT,6000,PIT@TB 09/24/2018 08:15PM ET,PIT,5.6
TE,O.J. Howard (11320563),O.J. Howard,11320563,FLEX,5600,PIT@TB 09/24/2018 08:15PM ET,TB,13
QB,Mason Rudolph (11320564),Mason Rudolph,11320564,FLEX,5400,PIT@TB 09/24/2018 08:15PM ET,PIT,0
QB,Joshua Dobbs (11320565),Joshua Dobbs,11320565,FLEX,5400,PIT@TB 09/24/2018 08:15PM ET,PIT,0
QB,Ryan Griffin (11320566),Ryan Griffin,11320566,FLEX,5400,PIT@TB 09/24/2018 08:15PM ET,TB,0
WR,James Washington (11320608),James Washington,11320608,CPT,5400,PIT@TB 09/24/2018 08:15PM ET,PIT,4.2
TE,Jesse James (11320567),Jesse James,11320567,FLEX,5200,PIT@TB 09/24/2018 08:15PM ET,PIT,18.4
K,Chris Boswell (11320609),Chris Boswell,11320609,CPT,4800,PIT@TB 09/24/2018 08:15PM ET,PIT,3
RB,Peyton Barber (11320568),Peyton Barber,11320568,FLEX,4600,PIT@TB 09/24/2018 08:15PM ET,TB,5.4
K,Chandler Catanzaro (11320610),Chandler Catanzaro,11320610,CPT,4500,PIT@TB 09/24/2018 08:15PM ET,TB,7.5
DST,Steelers  (11320611),Steelers ,11320611,CPT,4200,PIT@TB 09/24/2018 08:15PM ET,PIT,6
TE,Vance McDonald (11320569),Vance McDonald,11320569,FLEX,4000,PIT@TB 09/24/2018 08:15PM ET,PIT,5.6
DST,Buccaneers  (11320612),Buccaneers ,11320612,CPT,3900,PIT@TB 09/24/2018 08:15PM ET,TB,7
WR,James Washington (11320570),James Washington,11320570,FLEX,3600,PIT@TB 09/24/2018 08:15PM ET,PIT,4.2
WR,Adam Humphries (11320613),Adam Humphries,11320613,CPT,3600,PIT@TB 09/24/2018 08:15PM ET,TB,3.75
RB,Jacquizz Rodgers (11320614),Jacquizz Rodgers,11320614,CPT,3300,PIT@TB 09/24/2018 08:15PM ET,TB,3.95
K,Chris Boswell (11320571),Chris Boswell,11320571,FLEX,3200,PIT@TB 09/24/2018 08:15PM ET,PIT,3
K,Chandler Catanzaro (11320572),Chandler Catanzaro,11320572,FLEX,3000,PIT@TB 09/24/2018 08:15PM ET,TB,7.5
TE,Cameron Brate (11320615),Cameron Brate,11320615,CPT,3000,PIT@TB 09/24/2018 08:15PM ET,TB,0
DST,Steelers  (11320573),Steelers ,11320573,FLEX,2800,PIT@TB 09/24/2018 08:15PM ET,PIT,6
RB,Ronald Jones II (11320616),Ronald Jones II,11320616,CPT,2700,PIT@TB 09/24/2018 08:15PM ET,TB,0
DST,Buccaneers  (11320574),Buccaneers ,11320574,FLEX,2600,PIT@TB 09/24/2018 08:15PM ET,TB,7
WR,Adam Humphries (11320575),Adam Humphries,11320575,FLEX,2400,PIT@TB 09/24/2018 08:15PM ET,TB,3.75
RB,Jacquizz Rodgers (11320576),Jacquizz Rodgers,11320576,FLEX,2200,PIT@TB 09/24/2018 08:15PM ET,TB,3.95
WR,Ryan Switzer (11320617),Ryan Switzer,11320617,CPT,2100,PIT@TB 09/24/2018 08:15PM ET,PIT,1.85
TE,Cameron Brate (11320577),Cameron Brate,11320577,FLEX,2000,PIT@TB 09/24/2018 08:15PM ET,TB,0
RB,Ronald Jones II (11320578),Ronald Jones II,11320578,FLEX,1800,PIT@TB 09/24/2018 08:15PM ET,TB,0
WR,Ryan Switzer (11320579),Ryan Switzer,11320579,FLEX,1400,PIT@TB 09/24/2018 08:15PM ET,PIT,1.85
WR,Justin Hunter (11320618),Justin Hunter,11320618,CPT,1200,PIT@TB 09/24/2018 08:15PM ET,PIT,1.6
WR,Justin Watson (11320619),Justin Watson,11320619,CPT,1200,PIT@TB 09/24/2018 08:15PM ET,TB,0
WR,Justin Hunter (11320580),Justin Hunter,11320580,FLEX,800,PIT@TB 09/24/2018 08:15PM ET,PIT,1.6
WR,Justin Watson (11320581),Justin Watson,11320581,FLEX,800,PIT@TB 09/24/2018 08:15PM ET,TB,0
RB,Jaylen Samuels (11320620),Jaylen Samuels,11320620,CPT,600,PIT@TB 09/24/2018 08:15PM ET,PIT,0
RB,Jaylen Samuels (11320582),Jaylen Samuels,11320582,FLEX,400,PIT@TB 09/24/2018 08:15PM ET,PIT,0
WR,Darrius Heyward-Bey (11320621),Darrius Heyward-Bey,11320621,CPT,300,PIT@TB 09/24/2018 08:15PM ET,PIT,0
RB,Stevan Ridley (11320622),Stevan Ridley,11320622,CPT,300,PIT@TB 09/24/2018 08:15PM ET,PIT,0.85
TE,Xavier Grimble (11320623),Xavier Grimble,11320623,CPT,300,PIT@TB 09/24/2018 08:15PM ET,PIT,0
RB,Roosevelt Nix (11320624),Roosevelt Nix,11320624,CPT,300,PIT@TB 09/24/2018 08:15PM ET,PIT,1.45
WR,Eli Rogers (11320625),Eli Rogers,11320625,CPT,300,PIT@TB 09/24/2018 08:15PM ET,PIT,0
RB,Shaun Wilson (11320626),Shaun Wilson,11320626,CPT,300,PIT@TB 09/24/2018 08:15PM ET,TB,0.75
WR,Freddie Martino (11320627),Freddie Martino,11320627,CPT,300,PIT@TB 09/24/2018 08:15PM ET,TB,0
TE,Alan Cross (11320628),Alan Cross,11320628,CPT,300,PIT@TB 09/24/2018 08:15PM ET,TB,0
TE,Antony Auclair (11320629),Antony Auclair,11320629,CPT,300,PIT@TB 09/24/2018 08:15PM ET,TB,0
WR,Darrius Heyward-Bey (11320583),Darrius Heyward-Bey,11320583,FLEX,200,PIT@TB 09/24/2018 08:15PM ET,PIT,0
RB,Stevan Ridley (11320584),Stevan Ridley,11320584,FLEX,200,PIT@TB 09/24/2018 08:15PM ET,PIT,0.85
TE,Xavier Grimble (11320585),Xavier Grimble,11320585,FLEX,200,PIT@TB 09/24/2018 08:15PM ET,PIT,0
RB,Roosevelt Nix (11320586),Roosevelt Nix,11320586,FLEX,200,PIT@TB 09/24/2018 08:15PM ET,PIT,1.45
WR,Eli Rogers (11320587),Eli Rogers,11320587,FLEX,200,PIT@TB 09/24/2018 08:15PM ET,PIT,0
RB,Shaun Wilson (11320588),Shaun Wilson,11320588,FLEX,200,PIT@TB 09/24/2018 08:15PM ET,TB,0.75
WR,Freddie Martino (11320589),Freddie Martino,11320589,FLEX,200,PIT@TB 09/24/2018 08:15PM ET,TB,0
TE,Alan Cross (11320590),Alan Cross,11320590,FLEX,200,PIT@TB 09/24/2018 08:15PM ET,TB,0
TE,Antony Auclair (11320591),Antony Auclair,11320591,FLEX,200,PIT@TB 09/24/2018 08:15PM ET,TB,0
