Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Brice Butler (11411030),Brice Butler,11411030,CPT,900,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
TE,Jordan Thomas (11410992),Jordan Thomas,11410992,FLEX,800,DAL@HOU 10/07/2018 08:20PM ET,HOU,2.75
WR,Brice Butler (11410993),Brice Butler,11410993,FLEX,600,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
WR,Terrance Williams (11411031),Terrance Williams,11411031,CPT,600,DAL@HOU 10/07/2018 08:20PM ET,DAL,1.27
WR,Terrance Williams (11410994),Terrance Williams,11410994,FLEX,400,DAL@HOU 10/07/2018 08:20PM ET,DAL,1.27
TE,Rico Gathers (11411032),Rico Gathers,11411032,CPT,300,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
TE,Blake Jarwin (11411033),Blake Jarwin,11411033,CPT,300,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
RB,D'Onta Foreman (11411034),D'Onta Foreman,11411034,CPT,300,DAL@HOU 10/07/2018 08:20PM ET,HOU,0
RB,Buddy Howell (11411035),Buddy Howell,11411035,CPT,300,DAL@HOU 10/07/2018 08:20PM ET,HOU,0
RB,Tyler Ervin (11411036),Tyler Ervin,11411036,CPT,300,DAL@HOU 10/07/2018 08:20PM ET,HOU,0.55
WR,Bruce Ellington (11411037),Bruce Ellington,11411037,CPT,300,DAL@HOU 10/07/2018 08:20PM ET,HOU,7.73
WR,Vyncint Smith (11411038),Vyncint Smith,11411038,CPT,300,DAL@HOU 10/07/2018 08:20PM ET,HOU,1.27
RB,Jamize Olawale (11411039),Jamize Olawale,11411039,CPT,300,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
WR,Noah Brown (11411040),Noah Brown,11411040,CPT,300,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
TE,Dalton Schultz (11411041),Dalton Schultz,11411041,CPT,300,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
TE,Rico Gathers (11410995),Rico Gathers,11410995,FLEX,200,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
TE,Blake Jarwin (11410996),Blake Jarwin,11410996,FLEX,200,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
RB,D'Onta Foreman (11410997),D'Onta Foreman,11410997,FLEX,200,DAL@HOU 10/07/2018 08:20PM ET,HOU,0
RB,Buddy Howell (11410998),Buddy Howell,11410998,FLEX,200,DAL@HOU 10/07/2018 08:20PM ET,HOU,0
RB,Tyler Ervin (11410999),Tyler Ervin,11410999,FLEX,200,DAL@HOU 10/07/2018 08:20PM ET,HOU,0.55
WR,Bruce Ellington (11411000),Bruce Ellington,11411000,FLEX,200,DAL@HOU 10/07/2018 08:20PM ET,HOU,7.73
WR,Vyncint Smith (11411001),Vyncint Smith,11411001,FLEX,200,DAL@HOU 10/07/2018 08:20PM ET,HOU,1.27
RB,Jamize Olawale (11411002),Jamize Olawale,11411002,FLEX,200,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
WR,Noah Brown (11411003),Noah Brown,11411003,FLEX,200,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
TE,Dalton Schultz (11411004),Dalton Schultz,11411004,FLEX,200,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
